Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Region_Central,Region_East,Region_South,Region_West,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Discount_Bin
64.4,0.3076923076923077,0.0,0.8319946131957717,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Low
244.55,0.3076923076923077,0.0,0.9114567962592198,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
195.76,0.23076923076923078,0.0,0.8994618610140098,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
11.76,0.07692307692307693,0.0,0.8346880153098646,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Low
166.45,0.3076923076923077,0.0,0.8587261228995502,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
2.88,0.0,0.0,0.8315879027261625,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Low
45.248,0.07692307692307693,0.25,0.8334200687005986,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
59.904,0.07692307692307693,0.25,0.8406401639667601,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
23.696,0.07692307692307693,0.25,0.8352182015029582,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
7.968,0.07692307692307693,0.25,0.8326671199266401,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
18.2,0.4615384615384616,0.25,0.8320758287200454,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
27.552,0.15384615384615385,0.25,0.8303939290446332,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
76.752,0.15384615384615385,0.25,0.8238899367215042,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Medium
3.0,0.0,0.25,0.8313744219195003,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
7.506,0.6153846153846154,0.875,0.8264137355069842,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
16.56,0.07692307692307693,0.25,0.8347116416441986,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Medium
79.92,0.23076923076923078,0.0,0.8548007762094625,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
69.98,0.07692307692307693,0.0,0.8399855176195848,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
11.06,0.6923076923076923,1.0,0.8174151960504081,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
283.14,0.23076923076923078,0.125,0.8815156912260301,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
118.99,0.0,0.0,0.8540635783250601,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
272.94,0.15384615384615385,0.0,0.8517474943956014,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Low
15.008,0.07692307692307693,0.25,0.8316914085718168,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Medium
33.088,0.23076923076923078,0.25,0.8384884799470431,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
80.98,0.0,0.0,0.832913790107724,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
82.8,0.8461538461538463,0.0,0.8352938620260044,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
21.36,0.07692307692307693,0.0,0.8346913905004837,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Low
62.048,0.07692307692307693,0.25,0.8448158372944359,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
29.61,0.6153846153846154,0.0,0.8400054171809437,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Low
241.92,0.23076923076923078,0.5,0.7909438572901901,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High
163.88,0.23076923076923078,0.625,0.7730187824435802,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,High
3.486,0.07692307692307693,0.875,0.828675113221824,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
10.584,0.4615384615384616,0.25,0.8289615825256255,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Medium
440.91,0.6153846153846154,0.0,0.9174451578988003,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Low
5.715,0.3076923076923077,0.875,0.8272872770291064,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,High
51.968,0.07692307692307693,0.25,0.8379445117255879,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Medium
71.976,0.15384615384615385,0.25,0.8458193939718672,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium
242.352,0.15384615384615385,0.25,0.8008137584582803,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Medium
221.92,0.3076923076923077,0.25,0.8852523085073296,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
8.448,0.07692307692307693,0.25,0.8324924538120984,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Medium
29.52,0.23076923076923078,0.0,0.8408072359024088,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Low
302.94,0.15384615384615385,0.0,0.8647187738438757,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Low
